fact_id,date_id,location_id,tool_id,genero,grupo_etario,cantidad
148995,1081,807,6,FEMENINO,ADULTOS,1
148996,1081,816,6,FEMENINO,ADULTOS,5
148997,1081,826,6,FEMENINO,ADULTOS,3
148998,1081,826,6,FEMENINO,MENORES,1
148999,1081,829,6,FEMENINO,ADULTOS,1
149000,1081,829,6,MASCULINO,ADULTOS,1
149001,1081,830,6,FEMENINO,ADULTOS,1
149002,1081,858,1,FEMENINO,ADULTOS,1
149003,1081,858,1,MASCULINO,ADULTOS,1
149004,1081,860,7,FEMENINO,ADULTOS,1
149005,1081,873,1,MASCULINO,ADULTOS,1
149006,1081,873,6,FEMENINO,ADULTOS,2
149007,1081,879,6,FEMENINO,ADOLESCENTES,1
149008,1081,879,6,FEMENINO,ADULTOS,4
149009,1081,882,7,FEMENINO,ADULTOS,1
149010,1081,885,6,FEMENINO,ADULTOS,1
149011,1081,885,6,MASCULINO,ADULTOS,1
149012,1081,891,6,FEMENINO,ADULTOS,7
149013,1081,894,3,FEMENINO,ADOLESCENTES,1
149014,1081,894,3,FEMENINO,ADULTOS,1
149015,1081,894,3,FEMENINO,MENORES,1
149016,1081,894,7,FEMENINO,ADULTOS,2
149017,1081,917,3,FEMENINO,ADULTOS,1
149018,1081,921,7,FEMENINO,ADOLESCENTES,1
149019,1081,921,7,FEMENINO,ADULTOS,1
149020,1081,945,7,FEMENINO,ADULTOS,1
149021,1081,949,6,FEMENINO,ADULTOS,1
149022,1081,978,6,FEMENINO,ADULTOS,2
149023,1081,992,6,FEMENINO,ADOLESCENTES,1
149024,1081,996,6,FEMENINO,ADULTOS,1
149025,1081,1005,6,FEMENINO,ADULTOS,1
149026,1081,1010,6,FEMENINO,ADULTOS,1
149027,1081,1013,6,FEMENINO,ADULTOS,1
149028,1081,1013,6,MASCULINO,ADULTOS,1
149029,1081,1015,6,FEMENINO,ADULTOS,1
149030,1081,1020,6,FEMENINO,ADULTOS,4
149031,1081,1020,6,MASCULINO,ADOLESCENTES,1
149032,1081,1020,6,MASCULINO,ADULTOS,2
149033,1081,1020,6,MASCULINO,MENORES,1
149034,1081,1021,6,MASCULINO,ADULTOS,1
149035,1081,1022,6,FEMENINO,ADOLESCENTES,1
149036,1081,1024,6,MASCULINO,ADULTOS,1
149037,1081,1036,6,FEMENINO,ADULTOS,1
149038,1081,1040,6,FEMENINO,ADULTOS,1
149039,1081,1051,3,MASCULINO,ADULTOS,1
149040,1081,1051,6,FEMENINO,ADULTOS,2
149041,1081,1053,6,FEMENINO,ADOLESCENTES,1
149042,1081,1054,3,FEMENINO,ADULTOS,13
149043,1081,1054,3,MASCULINO,ADULTOS,4
149044,1081,1054,7,FEMENINO,ADOLESCENTES,1
149045,1081,1054,7,FEMENINO,ADULTOS,2
149046,1081,1054,7,MASCULINO,MENORES,1
149047,1081,1058,6,FEMENINO,ADULTOS,1
149048,1081,1063,3,FEMENINO,ADULTOS,1
149049,1081,1066,1,FEMENINO,ADOLESCENTES,1
149050,1081,1067,3,FEMENINO,ADULTOS,1
149051,1081,1067,7,FEMENINO,ADULTOS,1
149052,1081,1081,6,FEMENINO,ADULTOS,2
149053,1082,2,6,FEMENINO,ADULTOS,1
149054,1082,8,3,MASCULINO,ADULTOS,1
149055,1082,8,7,FEMENINO,ADULTOS,1
149056,1082,12,1,FEMENINO,ADULTOS,1
149057,1082,13,3,MASCULINO,MENORES,1
149058,1082,13,6,FEMENINO,ADULTOS,1
149059,1082,18,3,FEMENINO,ADULTOS,11
149060,1082,31,1,FEMENINO,ADOLESCENTES,1
149061,1082,31,3,FEMENINO,ADULTOS,1
149062,1082,39,3,FEMENINO,ADULTOS,2
149063,1082,39,7,FEMENINO,ADULTOS,1
149064,1082,40,1,FEMENINO,ADULTOS,1
149065,1082,60,3,FEMENINO,ADULTOS,3
149066,1082,65,3,FEMENINO,ADULTOS,1
149067,1082,71,1,FEMENINO,ADULTOS,1
149068,1082,71,3,FEMENINO,ADULTOS,3
149069,1082,71,6,FEMENINO,ADULTOS,17
149070,1082,71,6,MASCULINO,ADULTOS,6
149071,1082,89,3,FEMENINO,ADULTOS,1
149072,1082,91,1,FEMENINO,ADULTOS,1
149073,1082,107,3,FEMENINO,ADULTOS,1
149074,1082,107,3,MASCULINO,ADULTOS,1
149075,1082,120,7,FEMENINO,ADULTOS,1
149076,1082,120,7,FEMENINO,MENORES,2
149077,1082,128,6,FEMENINO,ADULTOS,1
149078,1082,136,6,FEMENINO,ADULTOS,5
149079,1082,136,6,MASCULINO,ADULTOS,2
149080,1082,142,6,FEMENINO,ADOLESCENTES,1
149081,1082,154,6,FEMENINO,ADULTOS,3
149082,1082,161,6,FEMENINO,ADULTOS,1
149083,1082,166,1,FEMENINO,ADULTOS,2
149084,1082,166,6,FEMENINO,ADULTOS,4
149085,1082,166,6,MASCULINO,ADULTOS,1
149086,1082,170,1,FEMENINO,ADULTOS,1
149087,1082,170,6,FEMENINO,ADULTOS,1
149088,1082,170,6,MASCULINO,ADULTOS,1
149089,1082,174,6,FEMENINO,ADULTOS,1
149090,1082,218,3,FEMENINO,ADULTOS,1
149091,1082,254,3,MASCULINO,ADULTOS,1
149092,1082,259,3,FEMENINO,ADULTOS,1
149093,1082,278,3,FEMENINO,ADULTOS,1
149094,1082,294,3,FEMENINO,ADOLESCENTES,1
149095,1082,294,3,FEMENINO,ADULTOS,1
149096,1082,297,7,FEMENINO,ADULTOS,1
149097,1082,303,3,MASCULINO,ADULTOS,1
149098,1082,315,3,FEMENINO,ADULTOS,4
149099,1082,315,3,MASCULINO,ADULTOS,1
149100,1082,315,7,FEMENINO,ADULTOS,1
149101,1082,330,3,FEMENINO,ADULTOS,1
149102,1082,375,3,FEMENINO,ADULTOS,1
149103,1082,378,3,FEMENINO,ADULTOS,1
149104,1082,395,6,FEMENINO,ADULTOS,1
149105,1082,410,6,FEMENINO,ADULTOS,1
149106,1082,413,3,FEMENINO,ADOLESCENTES,1
149107,1082,413,3,FEMENINO,ADULTOS,3
149108,1082,413,3,MASCULINO,ADULTOS,1
149109,1082,413,7,FEMENINO,ADULTOS,2
149110,1082,413,7,MASCULINO,ADULTOS,2
149111,1082,418,6,FEMENINO,ADULTOS,2
149112,1082,418,6,MASCULINO,ADULTOS,1
149113,1082,428,6,FEMENINO,ADULTOS,1
149114,1082,437,6,FEMENINO,ADULTOS,2
149115,1082,437,6,MASCULINO,ADULTOS,1
149116,1082,449,6,FEMENINO,ADULTOS,1
149117,1082,452,6,FEMENINO,ADULTOS,1
149118,1082,482,6,MASCULINO,ADULTOS,1
149119,1082,488,1,MASCULINO,ADULTOS,1
149120,1082,488,3,FEMENINO,ADOLESCENTES,1
149121,1082,488,3,FEMENINO,ADULTOS,1
149122,1082,488,3,MASCULINO,ADULTOS,2
149123,1082,488,6,FEMENINO,ADOLESCENTES,7
149124,1082,488,6,FEMENINO,ADULTOS,75
149125,1082,488,6,FEMENINO,MENORES,5
149126,1082,488,6,MASCULINO,ADOLESCENTES,2
149127,1082,488,6,MASCULINO,ADULTOS,15
149128,1082,488,6,MASCULINO,MENORES,5
149129,1082,488,7,MASCULINO,ADULTOS,1
149130,1082,505,6,FEMENINO,ADULTOS,1
149131,1082,510,6,FEMENINO,ADULTOS,3
149132,1082,510,6,MASCULINO,ADULTOS,1
149133,1082,511,6,FEMENINO,ADULTOS,2
149134,1082,513,6,FEMENINO,ADULTOS,1
149135,1082,517,6,FEMENINO,ADULTOS,1
149136,1082,517,6,MASCULINO,ADULTOS,1
149137,1082,529,6,FEMENINO,ADULTOS,1
149138,1082,536,6,FEMENINO,ADOLESCENTES,1
149139,1082,536,6,FEMENINO,ADULTOS,1
149140,1082,551,3,MASCULINO,ADOLESCENTES,1
149141,1082,566,6,FEMENINO,ADOLESCENTES,2
149142,1082,566,6,FEMENINO,ADULTOS,6
149143,1082,566,6,FEMENINO,MENORES,1
149144,1082,566,6,MASCULINO,ADULTOS,2
149145,1082,576,6,FEMENINO,ADULTOS,1
149146,1082,580,6,FEMENINO,ADULTOS,1
149147,1082,595,6,FEMENINO,ADULTOS,1
149148,1082,605,1,FEMENINO,ADULTOS,1
149149,1082,610,3,FEMENINO,ADULTOS,4
149150,1082,618,3,FEMENINO,ADULTOS,1
149151,1082,629,3,FEMENINO,ADULTOS,1
149152,1082,640,6,MASCULINO,ADULTOS,1
149153,1082,664,3,FEMENINO,ADULTOS,4
149154,1082,704,6,FEMENINO,ADULTOS,2
149155,1082,707,6,FEMENINO,ADULTOS,1
149156,1082,709,3,FEMENINO,ADULTOS,2
149157,1082,741,3,FEMENINO,ADOLESCENTES,1
149158,1082,741,3,FEMENINO,ADULTOS,1
149159,1082,741,3,MASCULINO,ADULTOS,1
149160,1082,741,6,FEMENINO,ADOLESCENTES,1
149161,1082,741,6,FEMENINO,ADULTOS,4
149162,1082,741,7,MASCULINO,ADULTOS,1
149163,1082,770,3,FEMENINO,ADULTOS,1
149164,1082,785,3,FEMENINO,ADULTOS,1
149165,1082,785,6,FEMENINO,ADULTOS,1
149166,1082,785,6,FEMENINO,MENORES,1
149167,1082,785,6,MASCULINO,MENORES,1
149168,1082,793,7,FEMENINO,ADULTOS,1
149169,1082,816,6,FEMENINO,ADULTOS,2
149170,1082,816,6,MASCULINO,ADULTOS,1
149171,1082,826,6,MASCULINO,ADULTOS,1
149172,1082,846,6,FEMENINO,ADOLESCENTES,1
149173,1082,860,7,FEMENINO,ADULTOS,1
149174,1082,868,1,FEMENINO,ADULTOS,1
149175,1082,879,6,FEMENINO,ADULTOS,4
149176,1082,879,6,MASCULINO,ADULTOS,2
149177,1082,882,3,FEMENINO,ADULTOS,2
149178,1082,885,6,FEMENINO,ADULTOS,1
149179,1082,889,3,MASCULINO,ADULTOS,1
149180,1082,891,6,FEMENINO,ADOLESCENTES,1
149181,1082,891,6,FEMENINO,ADULTOS,2
149182,1082,891,6,FEMENINO,MENORES,3
149183,1082,891,6,MASCULINO,MENORES,1
149184,1082,894,1,FEMENINO,ADULTOS,1
149185,1082,894,1,MASCULINO,ADULTOS,2
149186,1082,894,7,FEMENINO,ADULTOS,3
149187,1082,894,7,NO REPORTA,NO REPORTA,1
149188,1082,905,3,MASCULINO,ADULTOS,1
149189,1082,911,7,FEMENINO,ADULTOS,1
149190,1082,917,7,FEMENINO,ADULTOS,1
149191,1082,921,3,FEMENINO,ADULTOS,1
149192,1082,921,7,FEMENINO,ADULTOS,1
149193,1082,945,7,FEMENINO,ADULTOS,1
149194,1082,952,1,FEMENINO,ADULTOS,1
149195,1082,996,6,FEMENINO,ADULTOS,1
149196,1082,996,6,FEMENINO,MENORES,1
149197,1082,1014,6,FEMENINO,ADULTOS,1
149198,1082,1020,3,MASCULINO,ADULTOS,1
149199,1082,1020,6,FEMENINO,ADULTOS,4
149200,1082,1020,6,MASCULINO,MENORES,1
149201,1082,1038,6,FEMENINO,ADULTOS,1
149202,1082,1050,3,FEMENINO,ADULTOS,1
149203,1082,1051,6,FEMENINO,ADULTOS,1
149204,1082,1054,3,FEMENINO,ADULTOS,14
149205,1082,1054,3,MASCULINO,ADULTOS,8
149206,1082,1054,7,FEMENINO,ADULTOS,3
149207,1082,1054,7,MASCULINO,ADULTOS,1
149208,1082,1067,3,FEMENINO,ADULTOS,2
149209,1082,1067,7,MASCULINO,ADULTOS,1
149210,1082,1070,3,FEMENINO,ADULTOS,1
149211,1082,1070,3,MASCULINO,ADULTOS,1
149212,1082,1070,6,FEMENINO,ADULTOS,1
149213,1082,1071,6,FEMENINO,ADULTOS,1
149214,1082,1072,1,FEMENINO,ADULTOS,1
149215,1082,1072,1,MASCULINO,ADOLESCENTES,1
149216,1082,1072,6,FEMENINO,ADULTOS,1
149217,1083,1,3,FEMENINO,ADULTOS,1
149218,1083,13,6,FEMENINO,ADULTOS,2
149219,1083,13,6,MASCULINO,ADULTOS,2
149220,1083,18,3,FEMENINO,ADULTOS,6
149221,1083,25,3,MASCULINO,ADULTOS,1
149222,1083,48,3,FEMENINO,ADULTOS,4
149223,1083,49,3,FEMENINO,ADULTOS,1
149224,1083,60,3,FEMENINO,ADOLESCENTES,1
149225,1083,60,3,MASCULINO,ADULTOS,1
149226,1083,71,6,FEMENINO,ADULTOS,6
149227,1083,71,6,MASCULINO,ADULTOS,6
149228,1083,71,7,FEMENINO,ADOLESCENTES,1
149229,1083,71,7,FEMENINO,MENORES,1
149230,1083,71,7,MASCULINO,ADULTOS,1
149231,1083,71,7,MASCULINO,MENORES,2
149232,1083,91,3,FEMENINO,ADULTOS,1
149233,1083,98,1,MASCULINO,ADULTOS,1
149234,1083,98,7,FEMENINO,ADULTOS,1
149235,1083,134,6,FEMENINO,MENORES,1
149236,1083,136,1,FEMENINO,ADULTOS,3
149237,1083,136,3,FEMENINO,ADULTOS,1
149238,1083,136,3,MASCULINO,ADULTOS,1
149239,1083,136,6,FEMENINO,ADULTOS,4
149240,1083,142,6,FEMENINO,ADULTOS,1
149241,1083,154,6,FEMENINO,ADULTOS,1
149242,1083,166,6,FEMENINO,ADULTOS,5
149243,1083,166,6,MASCULINO,ADULTOS,4
149244,1083,170,6,FEMENINO,ADULTOS,1
149245,1083,174,6,FEMENINO,ADULTOS,1
149246,1083,188,6,FEMENINO,ADULTOS,2
149247,1083,199,6,FEMENINO,ADOLESCENTES,1
149248,1083,199,6,FEMENINO,ADULTOS,1
149249,1083,230,3,FEMENINO,ADULTOS,1
149250,1083,257,3,FEMENINO,ADULTOS,1
149251,1083,261,1,FEMENINO,ADULTOS,1
149252,1083,297,7,FEMENINO,ADOLESCENTES,1
149253,1083,297,7,FEMENINO,ADULTOS,2
149254,1083,315,3,FEMENINO,ADULTOS,1
149255,1083,315,7,MASCULINO,ADULTOS,1
149256,1083,317,7,MASCULINO,ADULTOS,1
149257,1083,322,3,FEMENINO,MENORES,1
149258,1083,322,3,MASCULINO,ADULTOS,1
149259,1083,328,7,FEMENINO,ADULTOS,1
149260,1083,332,1,FEMENINO,ADULTOS,1
149261,1083,334,3,FEMENINO,ADOLESCENTES,1
149262,1083,410,6,FEMENINO,ADULTOS,1
149263,1083,413,3,FEMENINO,ADULTOS,4
149264,1083,424,3,FEMENINO,ADOLESCENTES,1
149265,1083,428,6,FEMENINO,ADULTOS,2
149266,1083,429,6,FEMENINO,ADULTOS,1
149267,1083,430,6,FEMENINO,ADOLESCENTES,1
149268,1083,472,6,FEMENINO,ADULTOS,1
149269,1083,488,3,FEMENINO,ADULTOS,3
149270,1083,488,3,MASCULINO,ADULTOS,1
149271,1083,488,6,FEMENINO,ADULTOS,59
149272,1083,488,6,FEMENINO,MENORES,5
149273,1083,488,6,MASCULINO,ADOLESCENTES,1
149274,1083,488,6,MASCULINO,ADULTOS,13
149275,1083,488,6,MASCULINO,MENORES,10
149276,1083,488,7,FEMENINO,ADULTOS,4
149277,1083,495,6,FEMENINO,ADULTOS,1
149278,1083,501,6,FEMENINO,MENORES,1
149279,1083,501,6,MASCULINO,ADOLESCENTES,1
149280,1083,507,6,MASCULINO,ADULTOS,1
149281,1083,510,6,FEMENINO,ADULTOS,1
149282,1083,511,6,FEMENINO,ADULTOS,2
149283,1083,517,6,FEMENINO,ADULTOS,2
149284,1083,539,6,MASCULINO,ADULTOS,1
149285,1083,545,6,FEMENINO,ADULTOS,1
149286,1083,566,6,FEMENINO,ADULTOS,7
149287,1083,566,6,MASCULINO,ADOLESCENTES,1
149288,1083,572,6,FEMENINO,ADULTOS,1
149289,1083,581,6,FEMENINO,ADULTOS,1
149290,1083,595,6,FEMENINO,ADULTOS,1
149291,1083,610,3,FEMENINO,ADULTOS,5
149292,1083,620,1,FEMENINO,ADULTOS,1
149293,1083,620,1,MASCULINO,ADULTOS,1
149294,1083,625,1,FEMENINO,ADULTOS,1
149295,1083,638,6,MASCULINO,ADULTOS,1
149296,1083,661,3,FEMENINO,ADULTOS,1
149297,1083,664,3,FEMENINO,ADULTOS,2
149298,1083,664,3,MASCULINO,ADULTOS,1
149299,1083,664,7,FEMENINO,ADULTOS,2
149300,1083,671,3,FEMENINO,ADULTOS,2
149301,1083,704,6,MASCULINO,ADULTOS,1
149302,1083,709,3,FEMENINO,ADULTOS,1
149303,1083,709,3,MASCULINO,ADULTOS,1
149304,1083,709,7,FEMENINO,ADULTOS,2
149305,1083,709,7,MASCULINO,ADULTOS,2
149306,1083,717,3,FEMENINO,ADULTOS,1
149307,1083,717,7,MASCULINO,ADULTOS,1
149308,1083,725,6,FEMENINO,ADULTOS,1
149309,1083,731,6,FEMENINO,ADULTOS,1
149310,1083,741,3,FEMENINO,ADULTOS,1
149311,1083,741,6,FEMENINO,ADOLESCENTES,1
149312,1083,741,6,FEMENINO,ADULTOS,4
149313,1083,741,6,FEMENINO,MENORES,1
149314,1083,741,7,FEMENINO,ADULTOS,3
149315,1083,741,7,MASCULINO,ADOLESCENTES,1
149316,1083,741,7,MASCULINO,ADULTOS,1
149317,1083,771,3,FEMENINO,ADULTOS,1
149318,1083,785,6,FEMENINO,ADULTOS,4
149319,1083,785,6,MASCULINO,MENORES,1
149320,1083,788,7,FEMENINO,ADULTOS,1
149321,1083,793,3,FEMENINO,ADULTOS,1
149322,1083,793,7,MASCULINO,MENORES,1
149323,1083,816,6,FEMENINO,ADULTOS,2
149324,1083,829,6,FEMENINO,ADULTOS,2
149325,1083,858,3,FEMENINO,ADULTOS,1
149326,1083,858,7,FEMENINO,ADULTOS,1
149327,1083,879,6,FEMENINO,ADULTOS,4
149328,1083,879,7,FEMENINO,ADULTOS,1
149329,1083,882,7,FEMENINO,ADULTOS,1
149330,1083,891,6,FEMENINO,ADULTOS,1
149331,1083,894,1,FEMENINO,ADULTOS,2
149332,1083,894,1,FEMENINO,MENORES,1
149333,1083,894,3,FEMENINO,ADULTOS,1
149334,1083,894,7,FEMENINO,ADULTOS,2
149335,1083,907,7,FEMENINO,ADULTOS,1
149336,1083,917,3,FEMENINO,ADULTOS,1
149337,1083,917,7,FEMENINO,ADULTOS,2
149338,1083,921,7,FEMENINO,ADULTOS,1
149339,1083,977,6,FEMENINO,ADULTOS,1
149340,1083,977,6,MASCULINO,ADULTOS,1
149341,1083,982,3,FEMENINO,ADULTOS,1
149342,1083,1015,6,FEMENINO,ADULTOS,1
149343,1083,1020,6,FEMENINO,ADULTOS,2
149344,1083,1020,7,FEMENINO,ADULTOS,1
149345,1083,1054,3,FEMENINO,ADULTOS,12
149346,1083,1054,3,FEMENINO,MENORES,1
149347,1083,1054,3,MASCULINO,ADOLESCENTES,1
149348,1083,1054,3,MASCULINO,ADULTOS,1
149349,1083,1054,7,FEMENINO,ADULTOS,4
149350,1083,1054,7,FEMENINO,MENORES,1
149351,1083,1054,7,MASCULINO,ADULTOS,2
149352,1083,1054,7,MASCULINO,MENORES,1
149353,1083,1065,6,FEMENINO,ADULTOS,1
149354,1083,1066,6,FEMENINO,ADULTOS,1
149355,1083,1067,3,FEMENINO,ADULTOS,1
149356,1083,1072,6,MASCULINO,ADOLESCENTES,1
149357,1083,1076,3,FEMENINO,ADULTOS,1
149358,1084,13,6,FEMENINO,ADULTOS,1
149359,1084,18,3,FEMENINO,ADULTOS,2
149360,1084,18,3,MASCULINO,ADULTOS,2
149361,1084,25,3,FEMENINO,ADULTOS,2
149362,1084,31,7,FEMENINO,ADULTOS,1
149363,1084,39,1,FEMENINO,ADULTOS,1
149364,1084,40,3,FEMENINO,ADULTOS,2
149365,1084,48,3,FEMENINO,ADULTOS,1
149366,1084,48,3,FEMENINO,MENORES,2
149367,1084,58,7,FEMENINO,ADULTOS,1
149368,1084,60,3,FEMENINO,ADULTOS,2
149369,1084,60,3,MASCULINO,ADULTOS,2
149370,1084,60,3,MASCULINO,MENORES,1
149371,1084,60,7,FEMENINO,ADULTOS,1
149372,1084,60,7,FEMENINO,MENORES,1
149373,1084,60,7,MASCULINO,MENORES,2
149374,1084,71,1,FEMENINO,ADULTOS,1
149375,1084,71,3,FEMENINO,ADULTOS,2
149376,1084,71,3,MASCULINO,ADOLESCENTES,1
149377,1084,71,3,MASCULINO,MENORES,2
149378,1084,71,6,FEMENINO,ADULTOS,12
149379,1084,71,6,MASCULINO,ADULTOS,3
149380,1084,71,7,FEMENINO,ADULTOS,1
149381,1084,86,7,FEMENINO,ADULTOS,1
149382,1084,86,7,MASCULINO,MENORES,1
149383,1084,114,6,FEMENINO,ADULTOS,1
149384,1084,119,2,MASCULINO,MENORES,1
149385,1084,121,3,FEMENINO,ADULTOS,1
149386,1084,128,6,FEMENINO,ADULTOS,2
149387,1084,136,3,FEMENINO,ADULTOS,1
149388,1084,136,3,MASCULINO,ADULTOS,2
149389,1084,136,6,FEMENINO,ADULTOS,2
149390,1084,154,6,FEMENINO,ADULTOS,3
149391,1084,166,6,FEMENINO,ADULTOS,6
149392,1084,166,7,FEMENINO,ADULTOS,1
149393,1084,174,6,FEMENINO,ADULTOS,1
149394,1084,177,6,FEMENINO,ADULTOS,1
149395,1084,177,6,MASCULINO,ADULTOS,1
149396,1084,199,6,FEMENINO,ADULTOS,1
149397,1084,218,7,FEMENINO,ADULTOS,1
149398,1084,233,3,FEMENINO,ADULTOS,1
149399,1084,261,3,FEMENINO,ADULTOS,1
149400,1084,273,6,FEMENINO,ADULTOS,1
149401,1084,297,1,MASCULINO,ADULTOS,1
149402,1084,310,7,FEMENINO,ADULTOS,1
149403,1084,315,3,FEMENINO,ADULTOS,1
149404,1084,315,3,MASCULINO,ADULTOS,1
149405,1084,315,7,FEMENINO,ADULTOS,1
149406,1084,330,3,MASCULINO,ADULTOS,1
149407,1084,332,3,FEMENINO,ADULTOS,1
149408,1084,332,3,MASCULINO,ADULTOS,1
149409,1084,334,3,FEMENINO,ADULTOS,2
149410,1084,339,7,FEMENINO,ADULTOS,1
149411,1084,359,6,FEMENINO,ADULTOS,1
149412,1084,374,7,FEMENINO,MENORES,1
149413,1084,386,7,FEMENINO,ADULTOS,1
149414,1084,413,1,FEMENINO,ADULTOS,1
149415,1084,413,3,FEMENINO,ADULTOS,5
149416,1084,413,3,MASCULINO,MENORES,1
149417,1084,419,6,FEMENINO,ADULTOS,1
149418,1084,425,6,FEMENINO,ADULTOS,1
149419,1084,428,3,FEMENINO,ADOLESCENTES,1
149420,1084,488,3,FEMENINO,ADULTOS,6
149421,1084,488,3,MASCULINO,ADULTOS,1
149422,1084,488,6,FEMENINO,ADOLESCENTES,5
149423,1084,488,6,FEMENINO,ADULTOS,51
149424,1084,488,6,FEMENINO,MENORES,3
149425,1084,488,6,MASCULINO,ADOLESCENTES,3
149426,1084,488,6,MASCULINO,ADULTOS,16
149427,1084,488,6,MASCULINO,MENORES,5
149428,1084,488,7,FEMENINO,ADULTOS,1
149429,1084,488,7,MASCULINO,ADULTOS,1
149430,1084,507,3,FEMENINO,ADULTOS,1
149431,1084,507,3,MASCULINO,ADULTOS,1
149432,1084,517,6,FEMENINO,ADULTOS,1
149433,1084,519,6,FEMENINO,ADULTOS,1
149434,1084,520,6,MASCULINO,ADULTOS,1
149435,1084,533,6,FEMENINO,ADULTOS,1
149436,1084,549,6,FEMENINO,ADULTOS,1
149437,1084,549,6,MASCULINO,ADULTOS,1
149438,1084,566,1,FEMENINO,ADULTOS,1
149439,1084,566,1,MASCULINO,ADULTOS,1
149440,1084,566,6,FEMENINO,ADULTOS,1
149441,1084,566,6,MASCULINO,MENORES,1
149442,1084,588,6,FEMENINO,ADULTOS,1
149443,1084,591,6,FEMENINO,ADULTOS,1
149444,1084,595,6,FEMENINO,ADULTOS,1
149445,1084,610,3,FEMENINO,ADULTOS,1
149446,1084,619,1,FEMENINO,ADULTOS,1
149447,1084,644,7,FEMENINO,ADULTOS,2
149448,1084,650,3,FEMENINO,ADULTOS,1
149449,1084,653,3,FEMENINO,ADULTOS,1
149450,1084,664,3,FEMENINO,ADULTOS,4
149451,1084,664,7,MASCULINO,ADULTOS,1
149452,1084,671,3,MASCULINO,ADULTOS,1
149453,1084,676,3,FEMENINO,ADULTOS,1
149454,1084,688,6,FEMENINO,ADULTOS,1
149455,1084,709,3,FEMENINO,ADULTOS,2
149456,1084,709,3,MASCULINO,ADULTOS,1
149457,1084,709,7,FEMENINO,ADULTOS,2
149458,1084,709,7,MASCULINO,ADULTOS,1
149459,1084,735,7,FEMENINO,ADULTOS,1
149460,1084,741,3,MASCULINO,ADULTOS,1
149461,1084,741,6,FEMENINO,ADULTOS,4
149462,1084,741,7,FEMENINO,ADULTOS,2
149463,1084,741,7,MASCULINO,ADULTOS,1
149464,1084,753,7,FEMENINO,ADULTOS,1
149465,1084,770,3,MASCULINO,ADULTOS,1
149466,1084,772,3,FEMENINO,ADULTOS,1
149467,1084,785,6,FEMENINO,ADULTOS,4
149468,1084,785,6,MASCULINO,ADULTOS,1
149469,1084,792,3,MASCULINO,ADULTOS,1
149470,1084,793,3,FEMENINO,ADULTOS,1
149471,1084,807,6,FEMENINO,ADULTOS,1
149472,1084,816,3,FEMENINO,ADULTOS,2
149473,1084,816,6,FEMENINO,ADOLESCENTES,1
149474,1084,816,6,FEMENINO,ADULTOS,1
149475,1084,816,6,MASCULINO,ADULTOS,2
149476,1084,844,3,FEMENINO,ADULTOS,1
149477,1084,844,6,MASCULINO,ADULTOS,1
149478,1084,866,7,FEMENINO,ADULTOS,1
149479,1084,873,6,FEMENINO,ADULTOS,1
149480,1084,877,3,FEMENINO,ADULTOS,1
149481,1084,879,3,FEMENINO,ADULTOS,1
149482,1084,879,6,FEMENINO,ADULTOS,2
149483,1084,879,6,MASCULINO,ADULTOS,1
149484,1084,884,6,FEMENINO,ADULTOS,1
149485,1084,894,3,MASCULINO,ADULTOS,2
149486,1084,917,7,FEMENINO,ADULTOS,1
149487,1084,921,3,FEMENINO,ADOLESCENTES,1
149488,1084,921,3,FEMENINO,ADULTOS,1
149489,1084,970,6,FEMENINO,ADULTOS,1
149490,1084,992,3,FEMENINO,ADULTOS,1
149491,1084,994,6,FEMENINO,ADULTOS,1
149492,1084,996,6,FEMENINO,ADULTOS,1
149493,1084,1013,6,FEMENINO,ADULTOS,1
149494,1084,1013,6,MASCULINO,ADULTOS,1
149495,1084,1015,6,MASCULINO,ADULTOS,1
149496,1084,1020,3,FEMENINO,ADOLESCENTES,1
149497,1084,1020,3,FEMENINO,ADULTOS,1
149498,1084,1020,6,FEMENINO,ADULTOS,2
149499,1084,1020,6,FEMENINO,MENORES,1
149500,1084,1025,7,FEMENINO,ADULTOS,1
149501,1084,1054,3,FEMENINO,ADOLESCENTES,1
149502,1084,1054,3,FEMENINO,ADULTOS,12
149503,1084,1054,3,MASCULINO,ADULTOS,2
149504,1084,1054,3,MASCULINO,MENORES,1
149505,1084,1057,6,FEMENINO,ADULTOS,1
149506,1084,1072,3,FEMENINO,MENORES,1
149507,1084,1072,6,FEMENINO,ADULTOS,1
149508,1084,1076,6,FEMENINO,ADULTOS,1
149509,1084,1080,3,MASCULINO,ADULTOS,1
149510,1084,1086,3,MASCULINO,ADULTOS,1
149511,1084,1087,6,MASCULINO,ADULTOS,1
149512,1085,1,3,FEMENINO,ADULTOS,1
149513,1085,13,6,FEMENINO,ADULTOS,2
149514,1085,18,3,FEMENINO,ADULTOS,3
149515,1085,26,3,MASCULINO,ADOLESCENTES,1
149516,1085,39,3,FEMENINO,ADULTOS,2
149517,1085,39,3,MASCULINO,ADULTOS,2
149518,1085,48,3,FEMENINO,ADULTOS,1
149519,1085,71,3,FEMENINO,ADULTOS,1
149520,1085,71,6,FEMENINO,ADULTOS,14
149521,1085,71,6,MASCULINO,ADULTOS,1
149522,1085,74,6,FEMENINO,ADULTOS,1
149523,1085,98,7,FEMENINO,ADULTOS,1
149524,1085,107,3,FEMENINO,ADULTOS,2
149525,1085,128,6,FEMENINO,ADULTOS,2
